created_at|text|text_truncated|source|retweet_count|favorite_count|link
Sat Mar 18 13:23:37 +0000 2017|...vast sums of money to NATO &amp; the United States must be paid more for the powerful, and very expensive, defense it provides to Germany!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|19432|86716|https://twitter.com/realdonaldtrump/status/843090516283723776
Sat Mar 18 13:15:41 +0000 2017|Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes.....|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|21082|95408|https://twitter.com/realdonaldtrump/status/843088518339612673
Fri Mar 17 15:39:10 +0000 2017|Great meeting with the @RepublicanStudy Committee this morning at the @WhiteHouse! https://t.co/8Y2UoHoYaY|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|8241|46642|https://twitter.com/realdonaldtrump/status/842762240184999936
Fri Mar 17 14:07:26 +0000 2017|"""The President Changed. So Has Small Businesses' Confidence""
https://t.co/daTGjPmYeJ"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11468|51568|https://twitter.com/realdonaldtrump/status/842739155230740481
Fri Mar 17 13:07:15 +0000 2017|"North Korea is behaving very badly. They have been ""playing"" the United States for years. China has done little to help!"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|20987|89370|https://twitter.com/realdonaldtrump/status/842724011234791424
Fri Mar 17 12:34:17 +0000 2017|RT @foxandfriends: FOX NEWS ALERT: Jihadis using religious visa to enter US, experts warn (via @FoxFriendsFirst) https://t.co/pwXeR9OMQC|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11471|0|https://twitter.com/realdonaldtrump/status/842715710765830147
Fri Mar 17 12:30:25 +0000 2017|RT @foxandfriends: VIDEO: Rep. Scalise — GOP agrees on over 85 percent of health care bill https://t.co/05dtfjAUbx|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|3434|0|https://twitter.com/realdonaldtrump/status/842714739365105664
Fri Mar 17 12:26:12 +0000 2017|"RT @AmericaFirstPol: MAJOR IMPACT: @POTUS Trump is 50 Days in and moving swiftly to get America back on the right track. #MAGA 
https://t.c…"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|6004|0|https://twitter.com/realdonaldtrump/status/842713677174358016
Fri Mar 17 12:20:22 +0000 2017|RT @FoxNews: Jobs created in February. https://t.co/sOaMDxxTA8|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|7647|0|https://twitter.com/realdonaldtrump/status/842712210896052225
Fri Mar 17 12:12:04 +0000 2017|Happy Lá Fheile Phadraig to all of my great Irish friends!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|12111|68445|https://twitter.com/realdonaldtrump/status/842710123852320770
Fri Mar 17 09:35:58 +0000 2017|"RT @DiamondandSilk: When the President says ""You're Fired""     That means: ""Pack Yo Stuff and Go, Not Say ""You Refuse to Go!  #DrainTheSwam…"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10850|0|https://twitter.com/realdonaldtrump/status/842670836905639936
Thu Mar 16 22:43:32 +0000 2017|My representatives had a great meeting w/ the Hispanic Chamber of Commerce at the WH today. Look forward to tremendous growth &amp; future mtgs!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10591|64595|https://twitter.com/realdonaldtrump/status/842506649122279425
Thu Mar 16 21:54:02 +0000 2017|Great progress on healthcare. Improvements being made - Republicans coming together!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11256|70207|https://twitter.com/realdonaldtrump/status/842494190990901248
Thu Mar 16 21:43:07 +0000 2017|RT @USHCC: USHCC was delighted to host @IvankaTrump for a roundtable discussion w/ Hispanic women biz owners today in Washington #USHCCLegi…|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|7389|0|https://twitter.com/realdonaldtrump/status/842491443675611138
Thu Mar 16 20:09:38 +0000 2017|An honor to welcome the Taoiseach of Ireland, @EndaKennyTD to the @WhiteHouse today with @VP Pence. 🇺🇸🇮🇪 https://t.co/J3iTl2iSiQ|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10782|52989|https://twitter.com/realdonaldtrump/status/842467917639913472
Thu Mar 16 15:52:22 +0000 2017|A budget that puts #AmericaFirst must make safety its no. 1 priority—without safety there can be no prosperity: https://t.co/9lxx1iQo7m|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14542|68589|https://twitter.com/realdonaldtrump/status/842403173742579714
Thu Mar 16 04:20:41 +0000 2017|Thank you Nashville, Tennessee! https://t.co/6snvQ0DzXN|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|15161|80286|https://twitter.com/realdonaldtrump/status/842229104434913280
Thu Mar 16 00:03:23 +0000 2017|In Nashville, Tennessee! Lets MAKE AMERICA GREAT AGAIN! https://t.co/m5UR4vv6UH|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16678|86396|https://twitter.com/realdonaldtrump/status/842164356297175040
Wed Mar 15 23:25:25 +0000 2017|Thank you Andrew Jackson! #POTUS7 #USA🇺🇸 https://t.co/GToWsWXiNv|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|13329|66789|https://twitter.com/realdonaldtrump/status/842154802058543105
Wed Mar 15 20:55:52 +0000 2017|I will be interviewed by @TuckerCarlson tonight at 9:00 P.M. on @FoxNews. Enjoy!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|9499|59933|https://twitter.com/realdonaldtrump/status/842117164144431104
Wed Mar 15 12:14:20 +0000 2017|CEO's most optimistic since 2009. It will only get better as we continue to slash unnecessary regulations and when we begin our big tax cut!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14334|80552|https://twitter.com/realdonaldtrump/status/841985915778142209
Wed Mar 15 11:29:05 +0000 2017|Looking forward to a big rally in Nashville, Tennessee, tonight. Big crowd of great people expected. Will be fun!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14348|84886|https://twitter.com/realdonaldtrump/status/841974528683192320
Wed Mar 15 11:13:58 +0000 2017|Will be going to Detroit, Michigan (love), today for a big meeting on bringing back car production to State &amp; U.S. Already happening!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14907|89365|https://twitter.com/realdonaldtrump/status/841970726341074945
Wed Mar 15 11:02:40 +0000 2017|Can you imagine what the outcry would be if @SnoopDogg, failing career and all, had aimed and fired the gun at President Obama? Jail time!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|40609|126961|https://twitter.com/realdonaldtrump/status/841967881516679168
Wed Mar 15 10:55:30 +0000 2017|"Does anybody really believe that a reporter, who nobody ever heard of, ""went to his mailbox"" and found my tax returns? @NBCNews  FAKE NEWS!"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|25819|102651|https://twitter.com/realdonaldtrump/status/841966077005463553
Tue Mar 14 16:12:22 +0000 2017|Great optimism in America – and the results will be even better! https://t.co/SYBl47CsZn|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|12402|62925|https://twitter.com/realdonaldtrump/status/841683431398469632
Tue Mar 14 15:00:25 +0000 2017|JOBS, JOBS, JOBS! https://t.co/wAkQMKdPXA|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|24672|99009|https://twitter.com/realdonaldtrump/status/841665325682827265
Mon Mar 13 22:54:16 +0000 2017|Meeting w/ Washington, D.C. @MayorBowser and Metro GM Paul Wiedefeld about incoming winter storm preparations here… https://t.co/mg0A4Hq3bD|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|8050|48483|https://twitter.com/realdonaldtrump/status/841422186573369345
Mon Mar 13 20:57:02 +0000 2017|Proud to welcome our great Cabinet this afternoon for our first meeting. Unfortunately 4 seats were empty because S… https://t.co/bMYph832hF|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|15788|71889|https://twitter.com/realdonaldtrump/status/841392683625172992
Mon Mar 13 17:20:15 +0000 2017|Healthcare listening session w/ @VP &amp; @SecPriceMD. Watch: https://t.co/5ayQ4dr8Ip #ReadTheBill:… https://t.co/1cQI0ZBUv8|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|6844|38989|https://twitter.com/realdonaldtrump/status/841338126316511233
Mon Mar 13 13:11:17 +0000 2017|ObamaCare is imploding. It is a disaster and 2017 will be the worst year yet, by far! Republicans will come together and save the day.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10451|58268|https://twitter.com/realdonaldtrump/status/841275470796738560
Mon Mar 13 12:52:29 +0000 2017|It is amazing how rude much of the media is to my very hard working representatives. Be nice, you will do much better!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|19553|100511|https://twitter.com/realdonaldtrump/status/841270741060464648
Sun Mar 12 12:36:59 +0000 2017|RT @AmericaFirstPol: .@POTUS Trump led a historic journey to the White House. 50 days in, that historic journey continues. Take a look 👉 ht…|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|6865|0|https://twitter.com/realdonaldtrump/status/840904454836781056
Sat Mar 11 14:39:07 +0000 2017|We are making great progress with healthcare. ObamaCare is imploding and will only get worse. Republicans coming together to get job done!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16558|103578|https://twitter.com/realdonaldtrump/status/840572799202783233
Fri Mar 10 15:40:53 +0000 2017|"Weekly Address - 11:00 A.M. at the @WhiteHouse! #MAGA🇺🇸
➡️https://t.co/YSaPJnSX2i https://t.co/Gb8iTGzb6j"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|8647|42969|https://twitter.com/realdonaldtrump/status/840225958854561792
Fri Mar 10 13:45:02 +0000 2017|RT @DRUDGE_REPORT: GREAT AGAIN:  +235,000 https://t.co/GkockGNdtC|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|7722|0|https://twitter.com/realdonaldtrump/status/840196801009451009
Fri Mar 10 13:32:05 +0000 2017|"RT @foxandfriends: ""Never give up....that's the worst thing you could do. There's always a chance."" -Kyle Coddington's message to those als…"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|9416|0|https://twitter.com/realdonaldtrump/status/840193545046773760
Thu Mar 09 23:11:27 +0000 2017|Honored to meet this years @SenateYouth delegates w/ @VP Pence in the East Room of the @WhiteHouse. Congratulations… https://t.co/oQIx7LybCV|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10503|56454|https://twitter.com/realdonaldtrump/status/839976956703748096
Thu Mar 09 22:36:27 +0000 2017|'U.S. Consumer Comfort Just Reached Its Highest Level in a Decade' ➡️https://t.co/S8nZgmeMMV https://t.co/xC0piRa6eP|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16140|67313|https://twitter.com/realdonaldtrump/status/839968149890076672
Thu Mar 09 17:01:17 +0000 2017|Despite what you hear in the press, healthcare is coming along great. We are talking to many groups and it will end in a beautiful picture!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|21024|111328|https://twitter.com/realdonaldtrump/status/839883804315684864
Thu Mar 09 13:13:54 +0000 2017|RT @foxnation: .@realDonaldTrump's First Full Month in Office Sees Biggest Jobs Gain 'In Years': Report: https://t.co/rx4bgI1MWK|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|12321|0|https://twitter.com/realdonaldtrump/status/839826581354921984
Wed Mar 08 23:54:16 +0000 2017|Great news. We are only just beginning. Together, we are going to #MAGA! https://t.co/BSp685Q9Qf https://t.co/K7yeBZsf6r|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|21956|89835|https://twitter.com/realdonaldtrump/status/839625347524096000
Wed Mar 08 23:50:25 +0000 2017|Met with @RepCummings today at the @WhiteHouse. Great discussion!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|7820|54198|https://twitter.com/realdonaldtrump/status/839624377826230272
Wed Mar 08 12:11:25 +0000 2017|LinkedIn Workforce Report: January and February were the strongest consecutive months for hiring since August and September 2015|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15762|84869|https://twitter.com/realdonaldtrump/status/839448469374894080
Wed Mar 08 11:13:44 +0000 2017|On International Women's Day, join me in honoring the critical role of women here in America &amp; around the world.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|21679|115030|https://twitter.com/realdonaldtrump/status/839433951957696513
Wed Mar 08 11:12:39 +0000 2017|I have tremendous respect for women and the many roles they serve that are vital to the fabric of our society and our economy.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|23128|120953|https://twitter.com/realdonaldtrump/status/839433678275153921
Wed Mar 08 00:14:30 +0000 2017|I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|15491|81384|https://twitter.com/realdonaldtrump/status/839268048313929729
Tue Mar 07 14:14:03 +0000 2017|Don't let the FAKE NEWS tell you that there is big infighting in the Trump Admin. We are getting along great, and getting major things done!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|25979|121887|https://twitter.com/realdonaldtrump/status/839116941956640768
Tue Mar 07 13:46:28 +0000 2017|I am working on a new system where there will be competition in the Drug Industry. Pricing for the American people will come way down!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23769|124357|https://twitter.com/realdonaldtrump/status/839110000870109184
Tue Mar 07 13:41:58 +0000 2017|Don't worry, getting rid of state lines, which will promote competition, will be in phase 2 &amp; 3 of healthcare rollout. @foxandfriends|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16402|82156|https://twitter.com/realdonaldtrump/status/839108868584124417
